x_fit,y_fit
-0.675,0.372482849467726
-0.632070707070707,0.312866720524109
-0.589141414141414,0.253250591580492
-0.546212121212121,0.193634462636875
-0.503282828282828,0.134018333693258
-0.460353535353535,0.0744022047496409
-0.417424242424242,0.014786075806024
-0.374494949494949,-0.044830053137593
-0.331565656565657,-0.10444618208121
-0.288636363636364,-0.164062311024827
-0.245707070707071,-0.223678439968444
-0.202777777777778,-0.283294568912061
-0.159848484848485,-0.342910697855678
-0.116919191919192,-0.402526826799295
-0.0739898989898989,-0.462142955742912
-0.031060606060606,-0.521759084686528
0.0118686868686869,-0.581375213630145
0.0547979797979798,-0.640991342573762
0.0977272727272728,-0.700607471517379
0.140656565656566,-0.760223600460996
0.183585858585859,-0.819839729404613
0.226515151515152,-0.87945585834823
0.269444444444444,-0.939071987291847
0.312373737373737,-0.998688116235464
0.35530303030303,-1.05830424517908
0.398232323232323,-1.1179203741227
0.441161616161616,-1.17753650306631
0.484090909090909,-1.23715263200993
0.527020202020202,-1.29676876095355
0.569949494949495,-1.35638488989717
0.612878787878788,-1.41600101884078
0.655808080808081,-1.4756171477844
0.698737373737374,-1.53523327672802
0.741666666666667,-1.59484940567163
0.78459595959596,-1.65446553461525
0.827525252525253,-1.71408166355887
0.870454545454545,-1.77369779250248
0.913383838383839,-1.8333139214461
0.956313131313131,-1.89293005038972
0.999242424242424,-1.95254617933334
1.04217171717172,-2.01216230827695
1.08510101010101,-2.07177843722057
1.1280303030303,-2.13139456616419
1.1709595959596,-2.1910106951078
1.21388888888889,-2.25062682405142
1.25681818181818,-2.31024295299504
1.29974747474747,-2.36985908193865
1.34267676767677,-2.42947521088227
1.38560606060606,-2.48909133982589
1.42853535353535,-2.5487074687695
1.47146464646465,-2.60832359771312
1.51439393939394,-2.66793972665674
1.55732323232323,-2.72755585560036
1.60025252525253,-2.78717198454397
1.64318181818182,-2.84678811348759
1.68611111111111,-2.90640424243121
1.7290404040404,-2.96602037137482
1.7719696969697,-3.02563650031844
1.81489898989899,-3.08525262926206
1.85782828282828,-3.14486875820567
1.90075757575758,-3.20448488714929
1.94368686868687,-3.26410101609291
1.98661616161616,-3.32371714503652
2.02954545454545,-3.38333327398014
2.07247474747475,-3.44294940292376
2.11540404040404,-3.50256553186738
2.15833333333333,-3.56218166081099
2.20126262626263,-3.62179778975461
2.24419191919192,-3.68141391869823
2.28712121212121,-3.74103004764184
2.33005050505051,-3.80064617658546
2.3729797979798,-3.86026230552908
2.41590909090909,-3.91987843447269
2.45883838383838,-3.97949456341631
2.50176767676768,-4.03911069235993
2.54469696969697,-4.09872682130354
2.58762626262626,-4.15834295024716
2.63055555555556,-4.21795907919078
2.67348484848485,-4.2775752081344
2.71641414141414,-4.33719133707801
2.75934343434343,-4.39680746602163
2.80227272727273,-4.45642359496525
2.84520202020202,-4.51603972390886
2.88813131313131,-4.57565585285248
2.93106060606061,-4.6352719817961
2.9739898989899,-4.69488811073971
3.01691919191919,-4.75450423968333
3.05984848484849,-4.81412036862695
3.10277777777778,-4.87373649757056
3.14570707070707,-4.93335262651418
3.18863636363636,-4.9929687554578
3.23156565656566,-5.05258488440142
3.27449494949495,-5.11220101334503
3.31742424242424,-5.17181714228865
3.36035353535354,-5.23143327123227
3.40328282828283,-5.29104940017588
3.44621212121212,-5.3506655291195
3.48914141414141,-5.41028165806312
3.53207070707071,-5.46989778700673
3.575,-5.52951391595035
